CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,CL (mL/min*kg),PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,Washed_SMILES,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
CHEMBL2431540,Fc1cc(N2CCOCC2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.21699999,hr,50.298386,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(N2CCOCC2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,73.319618,0,0,3,4,4,0,21,0,62,3,7,36,26,102.20225,1.6484233,0,0,27,0,1,26,0,5,3,0,0,1.1977458,-2.6647964,-0.6174925,0.65551943,2.5991132,-2.7815053,-0.52766508,0.77286047,2.5127749,-2.3859732,-0.46859363,0.82271487,2.8713427,38.73838,7,0.175,22,66,2,40,4,9,0.22499999,42,0,24.907202,19.538223,15.541087,17.794317,17.580521,11.772944,7.6485529,10.157398,1,0,0.75790626,16,0,-0.86278254,-0.41927537,0.086252913,2.7477746,-1.1621734,-0.34450898,0.16257833,2.7786031,-0.50612575,-0.21599224,0.19319999,3.0284216,27.5625,13.375207,7.1585665,19.259005,9.2424755,4.9082279,4.9444685,8,3,1,0,2.786,-4.9024401,13.548677,0,1,28,0,5,9,2,0,0,3.0445385,-3.0445385,0.083894201,0.12389969,133.22322,104.62269,12.166806,25.857038,12.949531,12.949531,0,75.737961,36.764713,0,0,11.908636,32.816418,2.9144292,0.84079498,0.34669486,0.10313564,0.15920502,0.65330517,0.056069382,388.37244,160.14215,47.639484,73.538544,301.7688,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,461.91098,0,0,0,461.91098,0,8,0,5,0,0,1,3.5183699,21.135065,45.313847,64.750618,78.731674,30.233366,18.868406,0,215.14883,0,20.473608,13.55556,58.724319,31.745644,47.041611,10.353119,28.241346,229.30014,89.249237,0,99.349998,0.33426812,6.321928,3.8011842,10.068357,461.91098,643.26556,35.320175,0,0,17.047728,358.05273,25.899061,52.367901,487.535,4253,56,190
CHEMBL2431541,S(=O)(=O)(N1CCN(CC1)c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1ccccc1,T1/2,=,0.117,hr,93.28846,,ACS Med. Chem. Lett.,2013,4,6,514,S(=O)(=O)(N1CCN(CC1)c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1ccccc1,92.015579,0,0,3,5,5,0,27,0,76,3,8,45,32,131.28763,1.7274687,0,0,33,0,1,31,0,6,4,0,1,1.0148557,-2.7396221,-0.6195187,0.68247217,2.6615517,-2.8690009,-0.53807992,0.80591482,2.5627615,-2.4346569,-0.49955949,0.85429859,2.9786103,50.744415,9,0.18000001,28,81,2,50,4,11,0.22,51,0,31.390329,25.005182,18.927839,21.907202,21.790863,15.898829,9.5592365,12.973894,1,0,0.77936506,21,0,-0.8627826,-0.39745617,0.090758055,2.84743,-1.162174,-0.36813071,0.16445385,2.8655663,-0.50210452,-0.21605732,0.19305076,3.1305525,34.848,16.138861,8.600111,25.738012,11.832313,6.2722645,6.76756,10,3,1,1,3.23,-6.4677,17.159937,0,1,34,0,6,10,3,0,0,3.4794159,-3.4794159,0.081122197,0.1035709,211.28484,78.985489,12.166806,25.857038,12.949531,17.134132,0,75.737961,73.529427,0,0,43.925159,32.816418,0.41067299,0.81662726,0.38717616,0.13192986,0.18337274,0.61282384,0.051442876,477.56155,226.41963,77.152252,107.23592,358.37784,30.083664,0.47619048,0.90909094,0,0,0,0,1,0,0,0,1,0,584.79749,0,0,0,584.79749,0,11,0,6,0,0,1,4.1926699,21.135065,95.004097,60.391476,73.758316,30.233366,20.41914,0,303.36475,0,20.473608,16.99374,95.896118,33.264202,48.592346,10.353119,28.241346,317.51605,84.275879,6.6407428,127.5,0.28376898,6.643856,4.199553,10.682469,584.79749,804.13275,64.832939,0,0,17.047728,437.76187,36.004669,81.880669,626.71301,8373,75,242
CHEMBL2431542,Cl.Fc1cc(N2CCNCC2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.25,hr,43.659,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(N2CCNCC2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,74.284409,0,0,4,5,4,0,21,0,63,4,8,36,26,102.29494,1.6237291,0,0,27,0,1,27,0,6,2,0,0,1.1977458,-2.713146,-0.63355124,0.67454433,2.613934,-2.8880329,-0.5546357,0.73982203,2.5018337,-2.4144335,-0.49966034,0.81912214,2.9067509,38.575588,7,0.175,22,67,2,40,4,9,0.22499999,43,0,24.907202,19.629976,15.541087,17.794317,17.580521,11.9027,7.6485529,10.157398,1,0,0.74981892,16,0,-0.86278266,-0.43713984,0.10444149,2.7583826,-1.1621836,-0.36243558,0.1735128,2.7843232,-0.50364417,-0.22537178,0.19407399,3.0401022,27.5625,13.375207,7.1585665,19.259005,9.2424755,4.9082279,4.9444685,8,4,1,0,2.477,-4.5267401,13.650986,0,1,28,0,5,9,2,0,0,2.9828048,-2.9828048,0.085630521,0.12081456,176.66942,57.658558,20.785818,25.857038,12.949531,12.949531,0,75.737961,36.764713,0,0,11.908636,32.816418,0.54756403,0.84682572,0.33956081,0.097434819,0.15317425,0.66043919,0.05573944,393.47351,157.7753,45.272617,71.171677,306.8699,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,464.64517,0,0,0,464.64517,0,8,0,5,0,0,1,3.0913701,39.145817,45.313847,53.750732,73.758316,30.233366,18.868406,0,215.14883,0,20.473608,13.76063,47.724434,31.745644,65.052361,10.353119,28.241346,229.30014,84.275879,0,102.15,0.33426812,6.321928,3.8011842,10.068357,464.64517,648.8913,32.816418,0,0,17.047728,354.53479,25.899061,55.546722,486.55099,4253,56,190
CHEMBL2431543,O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1cc(ccc1)-c1ccccc1,T1/2,=,0.167,hr,65.357788,,ACS Med. Chem. Lett.,2013,4,6,514,O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1cc(ccc1)-c1ccccc1,73.047035,0,0,2,3,3,0,27,0,59,3,6,35,27,86.155388,1.4602609,0,0,29,0,0,24,0,4,2,0,0,1.2092177,-2.5056975,-0.6249755,0.68737167,2.5443392,-2.7257743,-0.53807992,0.79487747,2.4641638,-2.2394767,-0.48797199,0.84477437,2.8087916,31.452969,7,0.17948718,28,63,2,39,4,9,0.23076923,33,0,24.036959,18.940472,16.176762,19.208532,17.169836,11.394567,8.8925695,12.473894,1,0,0.71655232,15,0,-0.86278301,-0.38635853,0.092132635,2.7112172,-1.162173,-0.31150222,0.16317211,2.7746024,-0.49626458,-0.21605732,0.19305076,3.007051,26.60092,13.181203,7.1053061,17.398169,8.5036097,4.5383854,4.2270637,6,3,1,1,5.1139998,-6.81495,13.79888,0,1,28,0,5,7,3,0,0,2.6302876,-2.6302876,0.096058533,0.1370064,85.286011,81.042336,3.1459606,25.857038,12.949531,12.949531,0,67.900139,122.54904,0,0,0,32.816418,0.41067299,0.86710435,0.50274873,0.074683279,0.13289563,0.49725127,0.058212347,385.78052,223.67627,33.227089,59.126152,221.23041,25.899061,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,444.90668,0,0,0,444.90668,0,8,0,5,0,0,1,5.2096701,18.01075,45.313847,44.629715,0,30.233366,18.868406,0,327.37909,0,2.7567475,13.80016,47.724434,16.78553,34.79628,10.353119,31.855749,335.15924,10.517568,0,86.879997,0.34185782,6.2854023,3.717037,9.9961472,444.90668,642.71228,32.816418,0,0,17.047728,344.97577,25.899061,49.864147,460.53699,3887,53,184
CHEMBL2431544,Fc1cc(ccc1-c1ccccc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.26699999,hr,40.879215,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1-c1ccccc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,72.937241,0,0,2,3,3,0,27,0,59,3,6,36,28,92.152565,1.5619079,0,0,29,0,1,23,0,4,2,0,0,1.1921962,-2.5052829,-0.63881224,0.69238788,2.5445273,-2.7258203,-0.53807992,0.80591482,2.4635954,-2.2394667,-0.49976119,0.85430676,2.8085966,31.562761,7,0.175,28,63,2,40,4,9,0.22499999,33,0,24.907202,19.241087,16.099411,19.078775,17.580521,11.500216,8.8092365,12.307228,1,0,0.74092072,16,0,-0.8627829,-0.42236593,0.092134662,2.7029271,-1.1621772,-0.31148043,0.16445385,2.7606497,-0.496272,-0.21605732,0.19320077,2.9942474,27.5625,13.375207,7.1585665,18.156439,8.6962624,4.6117768,4.385921,6,3,1,1,5.2649999,-7.10993,13.879907,0,1,28,0,5,7,3,0,0,2.7222841,-2.7222841,0.092838012,0.13237643,87.494553,76.776947,12.166806,25.857038,12.949531,12.949531,0,65.691597,110.29414,0,0,11.908636,32.816418,0.41067299,0.84190458,0.49212921,0.10045433,0.15809543,0.50787079,0.057641104,378.28107,221.12146,45.135727,71.03479,228.19441,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,449.31586,0,0,0,449.31586,0,8,0,5,0,0,0.58333331,5.3487701,18.01075,45.313847,53.750732,0,30.233366,18.868406,0,309.7359,0,17.716862,13.79596,47.724434,31.745644,43.917297,10.353119,31.855749,317.51605,10.517568,0,86.879997,0.33426812,6.321928,3.8070672,10.067359,449.31586,645.85455,32.816418,0,0,17.047728,350.09677,25.899061,49.864147,478.52698,4270,56,190
CHEMBL2431545,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1ccccc1,T1/2,=,0.26699999,hr,40.879215,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1ccccc1,72.937241,0,0,2,3,3,0,27,0,59,3,6,36,28,92.152565,1.5619079,0,0,29,0,1,23,0,4,2,0,0,1.1980026,-2.5045912,-0.63882232,0.69226861,2.5452435,-2.7260163,-0.53807992,0.80591482,2.463541,-2.2394791,-0.49976116,0.85430676,2.8085747,31.562761,7,0.175,28,63,2,40,4,9,0.22499999,33,0,24.907202,19.241087,16.099411,19.078775,17.580521,11.500216,8.8092365,12.307228,1,0,0.74092072,16,0,-0.86278236,-0.41762787,0.09213265,2.7036326,-1.1621672,-0.31148157,0.16445385,2.7606564,-0.49627391,-0.21605732,0.19319999,2.9942243,27.5625,13.375207,7.1585665,18.156439,8.6962624,4.6117768,4.385921,6,3,1,1,5.2649999,-7.10993,13.879907,0,1,28,0,5,7,3,0,0,2.7443149,-2.7443149,0.093071789,0.13131374,83.077477,78.985489,12.166806,25.857038,12.949531,12.949531,0,67.900139,110.29414,0,0,11.908636,32.816418,0.41067299,0.84190458,0.49704453,0.10045433,0.15809543,0.50295544,0.057641104,378.28107,223.33,45.135727,71.03479,225.98587,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,449.31586,0,0,0,449.31586,0,8,0,5,0,0,1,5.3487701,18.01075,45.313847,53.750732,0,30.233366,18.868406,0,309.7359,0,17.716862,13.79596,47.724434,31.745644,43.917297,10.353119,31.855749,317.51605,10.517568,0,86.879997,0.33426812,6.321928,3.8011842,10.068357,449.31586,645.85455,32.816418,0,0,17.047728,350.09677,25.899061,49.864147,478.52698,4253,56,190
CHEMBL2431546,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)ccc1,T1/2,=,0.28299999,hr,38.56802,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)ccc1,72.827446,0,0,2,3,3,0,27,0,59,3,6,37,29,96.086998,1.6285931,0,0,29,0,2,22,0,4,2,0,0,1.1959521,-2.5045841,-0.66200173,0.68204981,2.5452473,-2.7260163,-0.53088713,0.82630569,2.463496,-2.2394791,-0.49956009,0.85429859,2.8085744,31.672554,7,0.17073171,28,63,2,41,4,9,0.21951219,33,0,25.777445,19.5417,16.022062,18.949018,17.974367,11.599881,8.7199202,12.123724,1,0,0.76505309,16,0,-0.86278236,-0.4422777,0.090156585,2.7049854,-1.1621673,-0.3114816,0.19181192,2.760325,-0.49627393,-0.21599227,0.19327615,2.9941638,28.525877,13.573407,7.3983998,18.91814,8.890069,4.802125,4.5455022,6,3,1,1,5.4549999,-7.4049101,13.925017,0,1,28,0,5,7,3,0,0,2.8123159,-2.8123159,0.090821341,0.1281386,83.077477,74.7201,21.187651,25.857038,12.949531,12.949531,0,92.409943,73.529427,0,0,23.817272,32.816418,0.41067299,0.81719452,0.4914512,0.12572451,0.18280548,0.5085488,0.057080962,370.78165,222.98373,57.044361,82.94342,230.74133,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,453.72507,0,0,0,453.72507,0,8,0,5,0,0,0.62162161,5.4878702,18.01075,45.313847,62.87175,0,30.233366,18.868406,0,292.09271,0,32.676975,13.79176,47.724434,46.705757,53.038315,10.353119,31.855749,299.87286,10.517568,0,86.879997,0.32703882,6.3575521,3.8395276,10.145371,453.72507,648.99677,32.816418,0,0,17.047728,355.21774,25.899061,49.864147,496.517,4603,58,196
CHEMBL2431547,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1ccc(F)cc1,T1/2,=,0.317,hr,34.431389,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1ccc(F)cc1,72.827446,0,0,2,3,3,0,27,0,59,3,6,37,29,96.086998,1.6285931,0,0,29,0,2,22,0,4,2,0,0,1.1894392,-2.5045872,-0.63704348,0.69660974,2.5452454,-2.7260163,-0.53807992,0.80591482,2.4635067,-2.2394791,-0.49976116,0.85430676,2.8085744,31.672554,7,0.17073171,28,63,2,41,4,9,0.21951219,33,0,25.777445,19.5417,16.022062,18.949018,17.974367,11.599881,8.7199202,12.123724,1,0,0.76505309,17,0,-0.86278236,-0.43161595,0.093378067,2.7047935,-1.1621672,-0.31148168,0.19137089,2.7603703,-0.49627393,-0.21605732,0.19319999,2.9941745,28.525877,13.573407,7.3983998,18.91814,8.890069,4.802125,4.5455022,6,3,1,1,5.4180002,-7.4049101,13.925017,0,1,28,0,5,7,3,0,0,2.811873,-2.811873,0.090835646,0.12815879,83.077477,74.7201,21.187651,25.857038,12.949531,12.949531,0,92.409943,73.529427,0,0,23.817272,32.816418,0.41067299,0.81719452,0.4914512,0.12572451,0.18280548,0.5085488,0.057080962,370.78165,222.98373,57.044361,82.94342,230.74133,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,453.72507,0,0,0,453.72507,0,9,0,5,0,0,0.62162161,5.4878702,18.01075,45.313847,62.87175,0,30.233366,18.868406,0,292.09271,0,32.676975,13.79176,47.724434,46.705757,53.038315,10.353119,31.855749,299.87286,10.517568,0,86.879997,0.32703882,6.3575521,3.8654532,10.142594,453.72507,648.99677,32.816418,0,0,17.047728,355.21774,25.899061,49.864147,496.517,4633,58,196
CHEMBL2431548,Fc1ccccc1-c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.30000001,hr,36.3825,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1ccccc1-c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,72.827446,0,0,2,3,3,0,27,0,59,3,6,37,29,96.086998,1.6285931,0,0,29,0,2,22,0,4,2,0,0,1.2028821,-2.5045693,-0.6619314,0.679766,2.545259,-2.7260165,-0.52886361,0.82587183,2.4634511,-2.2394793,-0.49955952,0.85429859,2.8085737,31.672554,7,0.17073171,28,63,2,41,4,9,0.21951219,33,0,25.777445,19.5417,16.022062,18.949018,17.991203,11.605865,8.7259035,12.140561,1,0,0.76505309,16,0,-0.86278236,-0.43705618,0.086929828,2.7056091,-1.1621672,-0.31148148,0.19143817,2.760155,-0.49627396,-0.21599232,0.19327518,2.9941373,28.525877,13.573407,7.2049861,18.91814,8.890069,4.6765847,4.5455022,6,3,1,1,5.4159999,-7.4049101,13.928756,0,1,28,0,5,7,3,0,0,2.8334582,-2.8334582,0.090143666,0.12718248,85.286011,74.7201,21.187651,25.857038,12.949531,12.949531,0,77.946503,85.784325,0,0,23.817272,32.816418,0.41067299,0.81719452,0.48658365,0.12572451,0.18280548,0.51341635,0.057080962,370.78165,220.77519,57.044361,82.94342,232.94987,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,453.72507,0,0,0,453.72507,0,8,0,5,0,0,0.62162161,5.4878702,18.01075,45.313847,62.87175,0,30.233366,18.868406,0,292.09271,0,32.676975,13.79176,47.724434,46.705757,53.038315,10.353119,31.855749,299.87286,10.517568,0,86.879997,0.32703882,6.3575521,3.8222151,10.147257,453.72507,648.99677,32.816418,0,0,17.047728,355.21774,25.899061,49.864147,496.517,4573,59,196
CHEMBL2431549,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)cc(F)c1,T1/2,=,0.30000001,hr,36.3825,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)cc(F)c1,72.717651,0,0,2,3,3,0,27,0,59,3,6,38,30,99.200935,1.6813718,0,0,29,0,3,21,0,4,2,0,0,1.1970013,-2.5045776,-0.66392511,0.67078483,2.5452516,-2.7260163,-0.52730054,0.82875979,2.4634566,-2.2394791,-0.4994581,0.85429448,2.8085742,31.782347,7,0.16666667,28,63,2,42,4,9,0.21428572,33,0,26.64769,19.842314,15.944711,18.819262,18.368214,11.699547,8.6306038,11.940221,1,0,0.78895295,16,0,-0.86278236,-0.44697428,0.086252905,2.7063932,-1.1621674,-0.31148162,0.234992,2.7599988,-0.49627393,-0.21599224,0.19342166,2.9941032,29.490931,13.775352,7.6505313,19.683044,9.0849094,5.0035415,4.7057543,6,3,0,2,5.6820002,-7.6998901,13.957328,0,1,28,0,5,7,3,0,0,2.8944364,-2.8944364,0.088244572,0.12450308,95.332375,70.45472,30.208496,25.857038,12.949531,12.949531,0,92.409943,49.019615,0,0,35.725906,32.816418,0.41067299,0.79296011,0.45921597,0.15050828,0.20703988,0.54078406,0.056531601,363.2822,210.38255,68.952995,94.852058,247.75169,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,458.13425,0,0,0,458.13425,0,8,0,5,0,0,0.60526317,5.6269698,18.01075,45.313847,71.992767,0,30.233366,18.868406,0,274.44952,0,47.637089,13.78756,47.724434,61.665871,62.159336,10.353119,31.855749,282.22968,10.517568,0,86.879997,0.32014427,6.3923173,3.8675704,10.221277,458.13425,652.13904,32.816418,0,0,17.047728,360.33875,25.899061,49.864147,514.50696,4957,60,202
CHEMBL2431621,Fc1ccc(F)cc1-c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.2,hr,54.57375,23808545,J. Med. Chem.,2013,56,14,5979,Fc1ccc(F)cc1-c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,72.717651,0,0,2,3,3,0,27,0,59,3,6,38,30,99.200935,1.6813718,0,0,29,0,3,21,0,4,2,0,0,1.203483,-2.5045636,-0.66199321,0.67545515,2.5452633,-2.7260168,-0.52746624,0.82631409,2.4634151,-2.2394793,-0.49945846,0.85429448,2.8085735,31.782347,7,0.16666667,28,63,2,42,4,9,0.21428572,33,0,26.64769,19.842314,15.944711,18.819262,18.38505,11.70553,8.6365871,11.957058,1,0,0.78895295,16,0,-0.86278236,-0.45429352,0.086253151,2.7070131,-1.1621672,-0.31148148,0.20658717,2.7598271,-0.49627396,-0.21599224,0.1934246,2.9940767,29.490931,13.775352,7.4556212,19.683044,9.0849094,4.8760681,4.7057543,6,3,0,2,5.6059999,-7.6998901,13.961066,0,1,28,0,5,7,3,0,0,2.9045124,-2.9045124,0.087938443,0.12407117,85.286011,70.45472,30.208496,25.857038,12.949531,12.949531,0,102.45631,49.019615,0,0,35.725906,32.816418,0.41067299,0.79296011,0.48114482,0.15050828,0.20703988,0.51885515,0.056531601,363.2822,220.42892,68.952995,94.852058,237.70532,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,458.13425,0,0,0,458.13425,0,8,0,5,0,0,0.60526317,5.6269698,18.01075,45.313847,71.992767,0,30.233366,18.868406,0,274.44952,0,47.637089,13.78756,47.724434,61.665871,62.159336,10.353119,31.855749,282.22968,10.517568,0,86.879997,0.32014427,6.3923173,3.8543949,10.223014,458.13425,652.13904,32.816418,0,0,17.047728,360.33875,25.899061,49.864147,514.50696,4928,61,202
CHEMBL2431622,Clc1ccc(cc1)-c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.583,hr,18.721699,,,,,,,Clc1ccc(cc1)-c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,74.450447,0,0,2,3,3,0,27,0,59,3,6,37,29,98.086998,1.6624914,0,0,29,1,1,22,0,4,2,0,0,1.1894392,-2.5045888,-0.63628727,0.69452161,2.5452445,-2.7260163,-0.53807992,0.82162499,2.4636738,-2.2394786,-0.49976116,0.85431087,2.8085771,30.889553,7,0.17073171,28,63,2,41,4,9,0.21951219,33,0,25.777445,20.29763,16.022062,18.949018,17.974367,11.977845,8.7199202,12.123724,1,0,0.77510405,17,0,-0.86278236,-0.4170453,0.09277349,2.7042258,-1.1621672,-0.31147859,0.19153512,2.7638936,-0.49627388,-0.21605732,0.21520615,2.9955919,28.525877,13.573407,7.3983998,19.85533,9.3450747,5.0536408,5.014852,6,3,0,2,5.8569999,-7.8442202,14.387344,0,1,28,0,5,7,3,0,0,2.726552,-2.726552,0.093678132,0.13216922,87.597221,74.7201,12.166806,25.857038,12.949531,12.949531,0,92.409943,103.11137,0,0,11.908636,32.816418,0.41067299,0.84785777,0.51543897,0.096671641,0.15214223,0.48456106,0.055470578,395.86249,240.65704,45.135727,71.03479,226.24023,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,466.89728,0,0,0,466.89728,0,9,0,5,0,0,0.62162161,6.0021701,18.01075,45.313847,53.750732,0,30.233366,18.868406,3.5006065,292.09271,0,56.865505,14.29696,47.724434,31.745644,43.917297,13.853725,31.855749,299.87286,10.517568,39.148643,86.879997,0.32703882,6.3575521,3.8654532,10.142594,466.89728,661.81049,32.816418,0,0,17.047728,368.38998,25.899061,49.864147,512.97198,4633,58,196
